seed,n,k,negative_fraction,repeat,method,ns_per_query,returned_positive,expected_positive,backend_calls
3,200000,7,0,2,early_exit,60.46875,200000,200000,200000
3,200000,7,0,3,full_scan,61.046045,200000,200000,200000
3,200000,7,0,3,set,21.3925,200000,200000,200000
3,200000,7,0,3,early_exit,54.26646,200000,200000,200000
3,200000,7,0,4,set,20.420625,200000,200000,200000
3,200000,7,0,4,full_scan,51.1475,200000,200000,200000
3,200000,7,0,4,early_exit,51.939585,200000,200000,200000
3,200000,7,0,5,full_scan,50.781875,200000,200000,200000
3,200000,7,0,5,set,20.21021,200000,200000,200000
3,200000,7,0,5,early_exit,51.71417,200000,200000,200000
3,200000,7,0,6,set,20.211455,200000,200000,200000
3,200000,7,0,6,early_exit,52.64479,200000,200000,200000
3,200000,7,0,6,full_scan,51.26,200000,200000,200000
3,200000,7,0.5,0,full_scan,55.885835,100000,100000,100813
3,200000,7,0.5,0,set,35.41625,100000,100000,200000
3,200000,7,0.5,0,early_exit,47.910625,100000,100000,100813
3,200000,7,0.5,1,set,35.094375,100000,100000,200000
3,200000,7,0.5,1,full_scan,55.967705,100000,100000,100813
3,200000,7,0.5,1,early_exit,48.15583,100000,100000,100813
3,200000,7,0.5,2,set,35.83271,100000,100000,200000
3,200000,7,0.5,2,full_scan,58.06646,100000,100000,100813
3,200000,7,0.5,2,early_exit,49.622915,100000,100000,100813
3,200000,7,0.5,3,set,35.633125,100000,100000,200000
3,200000,7,0.5,3,full_scan,57.85375,100000,100000,100813
3,200000,7,0.5,3,early_exit,49.266455,100000,100000,100813
3,200000,7,0.5,4,early_exit,48.97625,100000,100000,100813
3,200000,7,0.5,4,set,35.47042,100000,100000,200000
3,200000,7,0.5,4,full_scan,55.79604,100000,100000,100813
3,200000,7,0.5,5,set,35.643335,100000,100000,200000
3,200000,7,0.5,5,full_scan,56.953955,100000,100000,100813
3,200000,7,0.5,5,early_exit,49.634375,100000,100000,100813
3,200000,7,0.5,6,early_exit,48.931875,100000,100000,100813
3,200000,7,0.5,6,set,36.283125,100000,100000,200000
3,200000,7,0.5,6,full_scan,56.60521,100000,100000,100813
3,200000,7,0.9,0,set,30.91625,20000,20000,200000
3,200000,7,0.9,0,early_exit,46.45854,20000,20000,21411
3,200000,7,0.9,0,full_scan,30.989585,20000,20000,21411
3,200000,7,0.9,1,full_scan,30.76625,20000,20000,21411
3,200000,7,0.9,1,early_exit,46.44375,20000,20000,21411
3,200000,7,0.9,1,set,31.79417,20000,20000,200000
3,200000,7,0.9,2,full_scan,68.583545,20000,20000,21411
3,200000,7,0.9,2,set,43.957915,20000,20000,200000
3,200000,7,0.9,2,early_exit,52.724585,20000,20000,21411
3,200000,7,0.9,3,early_exit,66.437295,20000,20000,21411
3,200000,7,0.9,3,set,47.60354,20000,20000,200000
3,200000,7,0.9,3,full_scan,34.01708,20000,20000,21411
3,200000,7,0.9,4,set,31.89146,20000,20000,200000
3,200000,7,0.9,4,early_exit,46.68146,20000,20000,21411
3,200000,7,0.9,4,full_scan,31.277705,20000,20000,21411
3,200000,7,0.9,5,early_exit,46.563335,20000,20000,21411
3,200000,7,0.9,5,full_scan,30.976875,20000,20000,21411
3,200000,7,0.9,5,set,31.92521,20000,20000,200000
3,200000,7,0.9,6,set,30.595625,20000,20000,200000
3,200000,7,0.9,6,early_exit,46.05896,20000,20000,21411
3,200000,7,0.9,6,full_scan,30.734165,20000,20000,21411
3,200000,7,1,0,early_exit,42.52625,0,0,1562
3,200000,7,1,0,set,29.680205,0,0,200000
3,200000,7,1,0,full_scan,23.76833,0,0,1562
3,200000,7,1,1,full_scan,23.733125,0,0,1562
3,200000,7,1,1,early_exit,42.868335,0,0,1562
3,200000,7,1,1,set,29.576045,0,0,200000
3,200000,7,1,2,full_scan,23.606875,0,0,1562
3,200000,7,1,2,set,29.232915,0,0,200000
3,200000,7,1,2,early_exit,43.13979,0,0,1562
3,200000,7,1,3,set,29.811665,0,0,200000
3,200000,7,1,3,early_exit,42.52646,0,0,1562
3,200000,7,1,3,full_scan,23.625,0,0,1562
3,200000,7,1,4,full_scan,23.679375,0,0,1562
3,200000,7,1,4,early_exit,42.58729,0,0,1562
3,200000,7,1,4,set,33.689165,0,0,200000
3,200000,7,1,5,early_exit,42.787705,0,0,1562
3,200000,7,1,5,full_scan,23.679585,0,0,1562
3,200000,7,1,5,set,30.700625,0,0,200000
3,200000,7,1,6,full_scan,23.780205,0,0,1562
3,200000,7,1,6,early_exit,42.537705,0,0,1562
3,200000,7,1,6,set,30.473335,0,0,200000
4,20000,1,0,0,set,19.018335,200000,200000,200000
4,20000,1,0,0,full_scan,24.75479,200000,200000,200000
4,20000,1,0,0,early_exit,25.116875,200000,200000,200000
4,20000,1,0,1,full_scan,24.45021,200000,200000,200000
4,20000,1,0,1,early_exit,24.890625,200000,200000,200000
4,20000,1,0,1,set,18.9225,200000,200000,200000
4,20000,1,0,2,early_exit,25.283335,200000,200000,200000
4,20000,1,0,2,set,19.06042,200000,200000,200000
4,20000,1,0,2,full_scan,24.925625,200000,200000,200000
4,20000,1,0,3,set,19.30208,200000,200000,200000
4,20000,1,0,3,early_exit,25.51958,200000,200000,200000
4,20000,1,0,3,full_scan,24.882915,200000,200000,200000
4,20000,1,0,4,early_exit,25.331665,200000,200000,200000
4,20000,1,0,4,set,19.04333,200000,200000,200000
4,20000,1,0,4,full_scan,24.923125,200000,200000,200000
4,20000,1,0,5,set,18.937915,200000,200000,200000
4,20000,1,0,5,early_exit,25.061875,200000,200000,200000
4,20000,1,0,5,full_scan,24.456045,200000,200000,200000
4,20000,1,0,6,full_scan,24.26667,200000,200000,200000
4,20000,1,0,6,set,18.975835,200000,200000,200000
4,20000,1,0,6,early_exit,25.09396,200000,200000,200000
4,20000,1,0.5,0,early_exit,34.592295,100000,100000,109343
4,20000,1,0.5,0,set,33.028125,100000,100000,200000
4,20000,1,0.5,0,full_scan,34.379585,100000,100000,109343
4,20000,1,0.5,1,set,32.924585,100000,100000,200000
4,20000,1,0.5,1,full_scan,34.298125,100000,100000,109343
4,20000,1,0.5,1,early_exit,35.121875,100000,100000,109343
4,20000,1,0.5,2,full_scan,34.417705,100000,100000,109343
4,20000,1,0.5,2,set,33.648125,100000,100000,200000
4,20000,1,0.5,2,early_exit,34.69521,100000,100000,109343
4,20000,1,0.5,3,set,33.70917,100000,100000,200000
4,20000,1,0.5,3,early_exit,34.11104,100000,100000,109343
4,20000,1,0.5,3,full_scan,34.21,100000,100000,109343
4,20000,1,0.5,4,set,33.177705,100000,100000,200000
4,20000,1,0.5,4,full_scan,33.81375,100000,100000,109343
4,20000,1,0.5,4,early_exit,34.32646,100000,100000,109343
4,20000,1,0.5,5,early_exit,34.70625,100000,100000,109343
4,20000,1,0.5,5,full_scan,34.556875,100000,100000,109343
4,20000,1,0.5,5,set,33.769585,100000,100000,200000
4,20000,1,0.5,6,full_scan,34.04354,100000,100000,109343
4,20000,1,0.5,6,early_exit,35.20979,100000,100000,109343
4,20000,1,0.5,6,set,33.608125,100000,100000,200000
4,20000,1,0.9,0,early_exit,18.493545,20000,20000,37063
4,20000,1,0.9,0,full_scan,19.150625,20000,20000,37063
4,20000,1,0.9,0,set,29.25646,20000,20000,200000
4,20000,1,0.9,1,set,28.962915,20000,20000,200000
4,20000,1,0.9,1,full_scan,19.01708,20000,20000,37063
4,20000,1,0.9,1,early_exit,18.778545,20000,20000,37063
4,20000,1,0.9,2,set,29.139375,20000,20000,200000
4,20000,1,0.9,2,early_exit,18.69292,20000,20000,37063
4,20000,1,0.9,2,full_scan,19.187295,20000,20000,37063
4,20000,1,0.9,3,early_exit,18.671875,20000,20000,37063
4,20000,1,0.9,3,set,29.207085,20000,20000,200000
4,20000,1,0.9,3,full_scan,19.11146,20000,20000,37063
4,20000,1,0.9,4,full_scan,19.070415,20000,20000,37063
4,20000,1,0.9,4,early_exit,18.653125,20000,20000,37063
4,20000,1,0.9,4,set,29.676045,20000,20000,200000
4,20000,1,0.9,5,set,29.73854,20000,20000,200000
4,20000,1,0.9,5,early_exit,18.91458,20000,20000,37063
4,20000,1,0.9,5,full_scan,19.537085,20000,20000,37063
4,20000,1,0.9,6,set,29.293125,20000,20000,200000
4,20000,1,0.9,6,early_exit,18.870415,20000,20000,37063
4,20000,1,0.9,6,full_scan,19.03604,20000,20000,37063
4,20000,1,1,0,set,27.924375,0,0,200000
4,20000,1,1,0,early_exit,10.225415,0,0,18989
4,20000,1,1,0,full_scan,10.48167,0,0,18989
4,20000,1,1,1,set,28.129585,0,0,200000
4,20000,1,1,1,early_exit,10.154585,0,0,18989
4,20000,1,1,1,full_scan,10.394585,0,0,18989
4,20000,1,1,2,early_exit,10.11354,0,0,18989
4,20000,1,1,2,set,28.0375,0,0,200000
4,20000,1,1,2,full_scan,10.38646,0,0,18989
4,20000,1,1,3,full_scan,10.37854,0,0,18989
4,20000,1,1,3,early_exit,10.180835,0,0,18989
4,20000,1,1,3,set,28.05667,0,0,200000
4,20000,1,1,4,early_exit,10.17479,0,0,18989
4,20000,1,1,4,set,27.92125,0,0,200000
4,20000,1,1,4,full_scan,10.38875,0,0,18989
4,20000,1,1,5,early_exit,10.14646,0,0,18989
4,20000,1,1,5,full_scan,10.42729,0,0,18989
4,20000,1,1,5,set,28.01229,0,0,200000
4,20000,1,1,6,early_exit,10.16021,0,0,18989
4,20000,1,1,6,set,27.88104,0,0,200000
4,20000,1,1,6,full_scan,10.523955,0,0,18989
4,20000,7,0,0,set,18.938125,200000,200000,200000
4,20000,7,0,0,full_scan,46.65729,200000,200000,200000
4,20000,7,0,0,early_exit,47.897915,200000,200000,200000
4,20000,7,0,1,full_scan,47.044375,200000,200000,200000
4,20000,7,0,1,early_exit,48.26292,200000,200000,200000
4,20000,7,0,1,set,19.220625,200000,200000,200000
4,20000,7,0,2,early_exit,47.937915,200000,200000,200000
4,20000,7,0,2,set,18.903955,200000,200000,200000
4,20000,7,0,2,full_scan,46.79729,200000,200000,200000
4,20000,7,0,3,set,18.935625,200000,200000,200000
4,20000,7,0,3,early_exit,48.24521,200000,200000,200000
4,20000,7,0,3,full_scan,46.995835,200000,200000,200000
4,20000,7,0,4,early_exit,48.08104,200000,200000,200000
4,20000,7,0,4,set,18.88,200000,200000,200000
4,20000,7,0,4,full_scan,46.82771,200000,200000,200000
4,20000,7,0,5,set,18.9725,200000,200000,200000
4,20000,7,0,5,early_exit,48.287915,200000,200000,200000
4,20000,7,0,5,full_scan,46.6425,200000,200000,200000
4,20000,7,0,6,full_scan,46.88479,200000,200000,200000
4,20000,7,0,6,set,19.34354,200000,200000,200000
4,20000,7,0,6,early_exit,72.87479,200000,200000,200000
4,20000,7,0.5,0,early_exit,44.26396,100000,100000,100803
4,20000,7,0.5,0,set,33.76125,100000,100000,200000
4,20000,7,0.5,0,full_scan,50.70042,100000,100000,100803
4,20000,7,0.5,1,set,35.42896,100000,100000,200000
4,20000,7,0.5,1,full_scan,51.043125,100000,100000,100803
4,20000,7,0.5,1,early_exit,44.40625,100000,100000,100803
4,20000,7,0.5,2,full_scan,50.971665,100000,100000,100803
4,20000,7,0.5,2,set,33.269165,100000,100000,200000
4,20000,7,0.5,2,early_exit,44.26021,100000,100000,100803
4,20000,7,0.5,3,set,33.134375,100000,100000,200000
4,20000,7,0.5,3,early_exit,43.98104,100000,100000,100803
4,20000,7,0.5,3,full_scan,51.33125,100000,100000,100803
4,20000,7,0.5,4,set,33.399375,100000,100000,200000
4,20000,7,0.5,4,full_scan,50.68958,100000,100000,100803
4,20000,7,0.5,4,early_exit,44.481665,100000,100000,100803
4,20000,7,0.5,5,early_exit,44.20229,100000,100000,100803
4,20000,7,0.5,5,full_scan,51.391665,100000,100000,100803
4,20000,7,0.5,5,set,33.438125,100000,100000,200000
4,20000,7,0.5,6,full_scan,50.96875,100000,100000,100803
4,20000,7,0.5,6,early_exit,44.70667,100000,100000,100803
4,20000,7,0.5,6,set,33.31125,100000,100000,200000
4,20000,7,0.9,0,early_exit,43.181665,20000,20000,21477
4,20000,7,0.9,0,full_scan,29.808335,20000,20000,21477
4,20000,7,0.9,0,set,30.465835,20000,20000,200000
4,20000,7,0.9,1,set,29.45958,20000,20000,200000
4,20000,7,0.9,1,full_scan,29.455625,20000,20000,21477
4,20000,7,0.9,1,early_exit,43.04583,20000,20000,21477
4,20000,7,0.9,2,set,29.35271,20000,20000,200000
4,20000,7,0.9,2,early_exit,42.597085,20000,20000,21477
4,20000,7,0.9,2,full_scan,29.34917,20000,20000,21477
4,20000,7,0.9,3,early_exit,43.030625,20000,20000,21477
4,20000,7,0.9,3,set,28.9,20000,20000,200000
4,20000,7,0.9,3,full_scan,29.096045,20000,20000,21477
4,20000,7,0.9,4,full_scan,29.171875,20000,20000,21477
4,20000,7,0.9,4,early_exit,42.733335,20000,20000,21477
4,20000,7,0.9,4,set,30.204375,20000,20000,200000
4,20000,7,0.9,5,set,29.049165,20000,20000,200000
4,20000,7,0.9,5,early_exit,42.22125,20000,20000,21477
4,20000,7,0.9,5,full_scan,29.210625,20000,20000,21477
4,20000,7,0.9,6,set,29.523335,20000,20000,200000
4,20000,7,0.9,6,early_exit,42.849165,20000,20000,21477
4,20000,7,0.9,6,full_scan,29.376875,20000,20000,21477
4,20000,7,1,0,set,27.804165,0,0,200000
4,20000,7,1,0,early_exit,40.06708,0,0,1650
4,20000,7,1,0,full_scan,22.79583,0,0,1650
4,20000,7,1,1,set,27.757085,0,0,200000
4,20000,7,1,1,early_exit,40.63229,0,0,1650
4,20000,7,1,1,full_scan,22.93354,0,0,1650
4,20000,7,1,2,early_exit,40.19,0,0,1650
4,20000,7,1,2,set,28.65417,0,0,200000
4,20000,7,1,2,full_scan,23.01375,0,0,1650
4,20000,7,1,3,full_scan,22.949585,0,0,1650
4,20000,7,1,3,early_exit,39.851665,0,0,1650
4,20000,7,1,3,set,28.044795,0,0,200000
4,20000,7,1,4,early_exit,39.6675,0,0,1650
4,20000,7,1,4,set,28.071665,0,0,200000
4,20000,7,1,4,full_scan,22.98604,0,0,1650
4,20000,7,1,5,early_exit,40.04,0,0,1650
4,20000,7,1,5,full_scan,22.893125,0,0,1650
4,20000,7,1,5,set,27.6975,0,0,200000
4,20000,7,1,6,early_exit,39.676875,0,0,1650
4,20000,7,1,6,set,27.91708,0,0,200000
4,20000,7,1,6,full_scan,23.06,0,0,1650
4,200000,1,0,0,early_exit,27.66646,200000,200000,200000
4,200000,1,0,0,full_scan,26.62021,200000,200000,200000
4,200000,1,0,0,set,20.574585,200000,200000,200000
4,200000,1,0,1,set,20.261455,200000,200000,200000
4,200000,1,0,1,full_scan,26.94771,200000,200000,200000
4,200000,1,0,1,early_exit,27.3075,200000,200000,200000
4,200000,1,0,2,full_scan,26.437295,200000,200000,200000
4,200000,1,0,2,set,20.38625,200000,200000,200000
4,200000,1,0,2,early_exit,27.62104,200000,200000,200000
4,200000,1,0,3,full_scan,26.783125,200000,200000,200000
4,200000,1,0,3,set,20.380625,200000,200000,200000
4,200000,1,0,3,early_exit,27.265,200000,200000,200000
4,200000,1,0,4,set,20.120415,200000,200000,200000
4,200000,1,0,4,full_scan,26.67875,200000,200000,200000
4,200000,1,0,4,early_exit,27.57396,200000,200000,200000
4,200000,1,0,5,full_scan,26.580625,200000,200000,200000
4,200000,1,0,5,early_exit,27.11021,200000,200000,200000
4,200000,1,0,5,set,20.552295,200000,200000,200000
4,200000,1,0,6,early_exit,27.33875,200000,200000,200000
4,200000,1,0,6,full_scan,26.80125,200000,200000,200000
4,200000,1,0,6,set,20.44875,200000,200000,200000
4,200000,1,0.5,0,early_exit,37.6125,100000,100000,109449
4,200000,1,0.5,0,set,35.13875,100000,100000,200000
4,200000,1,0.5,0,full_scan,37.11021,100000,100000,109449
4,200000,1,0.5,1,set,34.90458,100000,100000,200000
4,200000,1,0.5,1,full_scan,37.533125,100000,100000,109449
4,200000,1,0.5,1,early_exit,37.386665,100000,100000,109449
4,200000,1,0.5,2,early_exit,37.445415,100000,100000,109449
4,200000,1,0.5,2,full_scan,37.26854,100000,100000,109449
4,200000,1,0.5,2,set,35.280625,100000,100000,200000
4,200000,1,0.5,3,set,35.20792,100000,100000,200000
4,200000,1,0.5,3,early_exit,37.520415,100000,100000,109449
4,200000,1,0.5,3,full_scan,37.377085,100000,100000,109449
4,200000,1,0.5,4,set,34.973545,100000,100000,200000
4,200000,1,0.5,4,early_exit,37.54271,100000,100000,109449
4,200000,1,0.5,4,full_scan,37.200625,100000,100000,109449
4,200000,1,0.5,5,early_exit,37.77479,100000,100000,109449
4,200000,1,0.5,5,set,35.198125,100000,100000,200000
4,200000,1,0.5,5,full_scan,37.322085,100000,100000,109449
4,200000,1,0.5,6,set,35.273125,100000,100000,200000
4,200000,1,0.5,6,full_scan,37.49396,100000,100000,109449
4,200000,1,0.5,6,early_exit,37.656875,100000,100000,109449
4,200000,1,0.9,0,early_exit,20.245835,20000,20000,37069
4,200000,1,0.9,0,full_scan,20.40021,20000,20000,37069
4,200000,1,0.9,0,set,31.3525,20000,20000,200000
4,200000,1,0.9,1,early_exit,20.635625,20000,20000,37069
4,200000,1,0.9,1,set,31.00146,20000,20000,200000
4,200000,1,0.9,1,full_scan,20.730625,20000,20000,37069
4,200000,1,0.9,2,set,31.214585,20000,20000,200000
4,200000,1,0.9,2,early_exit,20.480835,20000,20000,37069
4,200000,1,0.9,2,full_scan,20.38458,20000,20000,37069
4,200000,1,0.9,3,set,32.19125,20000,20000,200000
4,200000,1,0.9,3,early_exit,20.39917,20000,20000,37069
4,200000,1,0.9,3,full_scan,20.75354,20000,20000,37069
4,200000,1,0.9,4,full_scan,20.391455,20000,20000,37069
4,200000,1,0.9,4,early_exit,20.34125,20000,20000,37069
4,200000,1,0.9,4,set,31.255415,20000,20000,200000
4,200000,1,0.9,5,full_scan,20.70875,20000,20000,37069
4,200000,1,0.9,5,set,30.815205,20000,20000,200000
4,200000,1,0.9,5,early_exit,21.417915,20000,20000,37069
4,200000,1,0.9,6,early_exit,20.55021,20000,20000,37069
4,200000,1,0.9,6,full_scan,20.83875,20000,20000,37069
4,200000,1,0.9,6,set,32.62521,20000,20000,200000
4,200000,1,1,0,early_exit,11.004165,0,0,18942
4,200000,1,1,0,set,29.62354,0,0,200000
4,200000,1,1,0,full_scan,11.325,0,0,18942
4,200000,1,1,1,full_scan,11.07229,0,0,18942
4,200000,1,1,1,early_exit,10.91375,0,0,18942
4,200000,1,1,1,set,29.648125,0,0,200000
4,200000,1,1,2,full_scan,11.099375,0,0,18942
4,200000,1,1,2,set,29.475415,0,0,200000
4,200000,1,1,2,early_exit,10.929795,0,0,18942
4,200000,1,1,3,early_exit,10.86,0,0,18942
4,200000,1,1,3,set,29.540415,0,0,200000
4,200000,1,1,3,full_scan,13.36875,0,0,18942
4,200000,1,1,4,early_exit,11.0825,0,0,18942
4,200000,1,1,4,full_scan,11.328125,0,0,18942
4,200000,1,1,4,set,30.06958,0,0,200000
4,200000,1,1,5,early_exit,10.873335,0,0,18942
4,200000,1,1,5,full_scan,11.129375,0,0,18942
4,200000,1,1,5,set,30.131665,0,0,200000
4,200000,1,1,6,set,29.862915,0,0,200000
4,200000,1,1,6,early_exit,11.062915,0,0,18942
4,200000,1,1,6,full_scan,11.34875,0,0,18942
4,200000,7,0,0,early_exit,51.875415,200000,200000,200000
4,200000,7,0,0,full_scan,51.32646,200000,200000,200000
4,200000,7,0,0,set,20.533335,200000,200000,200000
4,200000,7,0,1,set,20.199375,200000,200000,200000
4,200000,7,0,1,full_scan,50.91396,200000,200000,200000
4,200000,7,0,1,early_exit,52.076455,200000,200000,200000
4,200000,7,0,2,full_scan,51.63646,200000,200000,200000
4,200000,7,0,2,set,20.723125,200000,200000,200000
4,200000,7,0,2,early_exit,52.556665,200000,200000,200000
4,200000,7,0,3,full_scan,56.958335,200000,200000,200000
4,200000,7,0,3,set,21.78792,200000,200000,200000
4,200000,7,0,3,early_exit,55.951045,200000,200000,200000
4,200000,7,0,4,set,20.4675,200000,200000,200000
4,200000,7,0,4,full_scan,52.600835,200000,200000,200000
4,200000,7,0,4,early_exit,53.871665,200000,200000,200000
4,200000,7,0,5,full_scan,51.5425,200000,200000,200000
4,200000,7,0,5,early_exit,54.07604,200000,200000,200000
4,200000,7,0,5,set,20.67271,200000,200000,200000
4,200000,7,0,6,early_exit,53.017085,200000,200000,200000
4,200000,7,0,6,full_scan,51.5075,200000,200000,200000
4,200000,7,0,6,set,20.57104,200000,200000,200000
4,200000,7,0.5,0,early_exit,48.412705,100000,100000,100810
4,200000,7,0.5,0,set,34.865,100000,100000,200000
4,200000,7,0.5,0,full_scan,56.235,100000,100000,100810
4,200000,7,0.5,1,set,35.53333,100000,100000,200000
4,200000,7,0.5,1,full_scan,56.327085,100000,100000,100810
4,200000,7,0.5,1,early_exit,48.59083,100000,100000,100810
4,200000,7,0.5,2,early_exit,47.8775,100000,100000,100810
4,200000,7,0.5,2,full_scan,55.933335,100000,100000,100810
4,200000,7,0.5,2,set,35.42875,100000,100000,200000
4,200000,7,0.5,3,set,35.490625,100000,100000,200000
4,200000,7,0.5,3,early_exit,49.074165,100000,100000,100810
4,200000,7,0.5,3,full_scan,58.41229,100000,100000,100810
4,200000,7,0.5,4,set,36.4375,100000,100000,200000
4,200000,7,0.5,4,early_exit,49.498545,100000,100000,100810
4,200000,7,0.5,4,full_scan,56.74875,100000,100000,100810
4,200000,7,0.5,5,early_exit,50.516045,100000,100000,100810
4,200000,7,0.5,5,set,36.649375,100000,100000,200000
4,200000,7,0.5,5,full_scan,57.221455,100000,100000,100810
4,200000,7,0.5,6,set,35.78375,100000,100000,200000
4,200000,7,0.5,6,full_scan,57.883545,100000,100000,100810
4,200000,7,0.5,6,early_exit,48.506455,100000,100000,100810
4,200000,7,0.9,0,early_exit,46.927915,20000,20000,21506
4,200000,7,0.9,0,full_scan,30.97875,20000,20000,21506
4,200000,7,0.9,0,set,31.921665,20000,20000,200000
4,200000,7,0.9,1,early_exit,46.54583,20000,20000,21506
4,200000,7,0.9,1,set,30.57979,20000,20000,200000
4,200000,7,0.9,1,full_scan,31.10375,20000,20000,21506
4,200000,7,0.9,2,set,30.82125,20000,20000,200000
4,200000,7,0.9,2,early_exit,46.835415,20000,20000,21506
4,200000,7,0.9,2,full_scan,30.873335,20000,20000,21506
4,200000,7,0.9,3,set,30.901665,20000,20000,200000
4,200000,7,0.9,3,early_exit,46.990415,20000,20000,21506
4,200000,7,0.9,3,full_scan,31.23604,20000,20000,21506
4,200000,7,0.9,4,full_scan,31.07833,20000,20000,21506
4,200000,7,0.9,4,early_exit,46.73396,20000,20000,21506
4,200000,7,0.9,4,set,32.865,20000,20000,200000
4,200000,7,0.9,5,full_scan,31.469585,20000,20000,21506
4,200000,7,0.9,5,set,31.83917,20000,20000,200000
4,200000,7,0.9,5,early_exit,46.663125,20000,20000,21506
4,200000,7,0.9,6,early_exit,47.6125,20000,20000,21506
4,200000,7,0.9,6,full_scan,31.396875,20000,20000,21506
4,200000,7,0.9,6,set,33.825,20000,20000,200000
4,200000,7,1,0,early_exit,43.401875,0,0,1690
4,200000,7,1,0,set,31.02646,0,0,200000
4,200000,7,1,0,full_scan,24.177915,0,0,1690
4,200000,7,1,1,full_scan,23.915205,0,0,1690
4,200000,7,1,1,early_exit,43.434795,0,0,1690
4,200000,7,1,1,set,30.682915,0,0,200000
4,200000,7,1,2,full_scan,24.02979,0,0,1690
4,200000,7,1,2,set,29.184585,0,0,200000
4,200000,7,1,2,early_exit,42.83625,0,0,1690
4,200000,7,1,3,early_exit,42.410625,0,0,1690
4,200000,7,1,3,set,29.63833,0,0,200000
4,200000,7,1,3,full_scan,23.64375,0,0,1690
4,200000,7,1,4,early_exit,42.723335,0,0,1690
4,200000,7,1,4,full_scan,23.61646,0,0,1690
4,200000,7,1,4,set,29.68771,0,0,200000
4,200000,7,1,5,early_exit,43.194375,0,0,1690
4,200000,7,1,5,full_scan,23.740415,0,0,1690
4,200000,7,1,5,set,30.222705,0,0,200000
4,200000,7,1,6,set,29.37417,0,0,200000
4,200000,7,1,6,early_exit,42.638335,0,0,1690
4,200000,7,1,6,full_scan,23.62417,0,0,1690
