seed,n,m,k,negative_fraction,queries,repeat,order,method,ns_per_query,returned_positive,expected_exact_positive,backend_lookups
2,20000,200000,1,0.9,200000,4,2,bloom,11.71625,37138,20000,0
2,20000,200000,1,0.9,200000,5,0,set,45.621875,20000,20000,200000
2,20000,200000,1,0.9,200000,5,1,bloom,12.585,37138,20000,0
2,20000,200000,1,0.9,200000,5,2,filtered_set,19.715835,20000,20000,37138
2,20000,200000,1,0.9,200000,6,0,set,31.946045,20000,20000,200000
2,20000,200000,1,0.9,200000,6,1,bloom,9.34396,37138,20000,0
2,20000,200000,1,0.9,200000,6,2,filtered_set,18.99604,20000,20000,37138
2,20000,200000,1,1,200000,0,0,filtered_set,10.04958,0,0,19109
2,20000,200000,1,1,200000,0,1,bloom,8.591455,19109,0,0
2,20000,200000,1,1,200000,0,2,set,31.35875,0,0,200000
2,20000,200000,1,1,200000,1,0,set,30.13292,0,0,200000
2,20000,200000,1,1,200000,1,1,filtered_set,10.2325,0,0,19109
2,20000,200000,1,1,200000,1,2,bloom,6.3325,19109,0,0
2,20000,200000,1,1,200000,2,0,filtered_set,10.140625,0,0,19109
2,20000,200000,1,1,200000,2,1,set,60.13854,0,0,200000
2,20000,200000,1,1,200000,2,2,bloom,9.44042,19109,0,0
2,20000,200000,1,1,200000,3,0,bloom,9.48729,19109,0,0
2,20000,200000,1,1,200000,3,1,filtered_set,19.64896,0,0,19109
2,20000,200000,1,1,200000,3,2,set,48.33208,0,0,200000
2,20000,200000,1,1,200000,4,0,set,32.78125,0,0,200000
2,20000,200000,1,1,200000,4,1,filtered_set,10.3725,0,0,19109
2,20000,200000,1,1,200000,4,2,bloom,6.700205,19109,0,0
2,20000,200000,1,1,200000,5,0,filtered_set,10.177915,0,0,19109
2,20000,200000,1,1,200000,5,1,set,136.284165,0,0,200000
2,20000,200000,1,1,200000,5,2,bloom,10.4,19109,0,0
2,20000,200000,1,1,200000,6,0,set,32.342085,0,0,200000
2,20000,200000,1,1,200000,6,1,filtered_set,13.63083,0,0,19109
2,20000,200000,1,1,200000,6,2,bloom,9.43396,19109,0,0
2,20000,200000,3,0,200000,0,0,set,71.72583,200000,200000,200000
2,20000,200000,3,0,200000,0,1,bloom,10.253125,200000,200000,0
2,20000,200000,3,0,200000,0,2,filtered_set,39.63875,200000,200000,200000
2,20000,200000,3,0,200000,1,0,filtered_set,35.70104,200000,200000,200000
2,20000,200000,3,0,200000,1,1,bloom,21.12042,200000,200000,0
2,20000,200000,3,0,200000,1,2,set,38.170625,200000,200000,200000
2,20000,200000,3,0,200000,2,0,filtered_set,101.365625,200000,200000,200000
2,20000,200000,3,0,200000,2,1,bloom,38.870625,200000,200000,0
2,20000,200000,3,0,200000,2,2,set,57.448335,200000,200000,200000
2,20000,200000,3,0,200000,3,0,filtered_set,78.849795,200000,200000,200000
2,20000,200000,3,0,200000,3,1,set,47.7075,200000,200000,200000
2,20000,200000,3,0,200000,3,2,bloom,128.937915,200000,200000,0
2,20000,200000,3,0,200000,4,0,filtered_set,193.46354,200000,200000,200000
2,20000,200000,3,0,200000,4,1,set,139.971875,200000,200000,200000
2,20000,200000,3,0,200000,4,2,bloom,23.2025,200000,200000,0
2,20000,200000,3,0,200000,5,0,set,19.814795,200000,200000,200000
2,20000,200000,3,0,200000,5,1,filtered_set,48.147705,200000,200000,200000
2,20000,200000,3,0,200000,5,2,bloom,80.2425,200000,200000,0
2,20000,200000,3,0,200000,6,0,bloom,19.706875,200000,200000,0
2,20000,200000,3,0,200000,6,1,filtered_set,182.68875,200000,200000,200000
2,20000,200000,3,0,200000,6,2,set,26.747085,200000,200000,200000
2,20000,200000,3,0.5,200000,0,0,bloom,83.720625,101769,100000,0
2,20000,200000,3,0.5,200000,0,1,set,51.016455,100000,100000,200000
2,20000,200000,3,0.5,200000,0,2,filtered_set,162.64896,100000,100000,101769
2,20000,200000,3,0.5,200000,1,0,bloom,54.7925,101769,100000,0
2,20000,200000,3,0.5,200000,1,1,filtered_set,50.20604,100000,100000,101769
2,20000,200000,3,0.5,200000,1,2,set,35.19,100000,100000,200000
2,20000,200000,3,0.5,200000,2,0,set,33.475625,100000,100000,200000
2,20000,200000,3,0.5,200000,2,1,filtered_set,43.744375,100000,100000,101769
2,20000,200000,3,0.5,200000,2,2,bloom,25.75125,101769,100000,0
2,20000,200000,3,0.5,200000,3,0,set,97.79958,100000,100000,200000
2,20000,200000,3,0.5,200000,3,1,filtered_set,43.21667,100000,100000,101769
2,20000,200000,3,0.5,200000,3,2,bloom,30.516875,101769,100000,0
2,20000,200000,3,0.5,200000,4,0,filtered_set,123.034375,100000,100000,101769
2,20000,200000,3,0.5,200000,4,1,bloom,26.794165,101769,100000,0
2,20000,200000,3,0.5,200000,4,2,set,35.96021,100000,100000,200000
2,20000,200000,3,0.5,200000,5,0,bloom,23.844165,101769,100000,0
2,20000,200000,3,0.5,200000,5,1,set,60.876665,100000,100000,200000
2,20000,200000,3,0.5,200000,5,2,filtered_set,40.93354,100000,100000,101769
2,20000,200000,3,0.5,200000,6,0,filtered_set,43.39354,100000,100000,101769
2,20000,200000,3,0.5,200000,6,1,bloom,63.46125,101769,100000,0
2,20000,200000,3,0.5,200000,6,2,set,53.40396,100000,100000,200000
2,20000,200000,3,0.9,200000,0,0,filtered_set,27.795835,20000,20000,23187
2,20000,200000,3,0.9,200000,0,1,bloom,70.15458,23187,20000,0
2,20000,200000,3,0.9,200000,0,2,set,44.934375,20000,20000,200000
2,20000,200000,3,0.9,200000,1,0,set,30.405,20000,20000,200000
2,20000,200000,3,0.9,200000,1,1,bloom,24.81625,23187,20000,0
2,20000,200000,3,0.9,200000,1,2,filtered_set,63.386665,20000,20000,23187
2,20000,200000,3,0.9,200000,2,0,filtered_set,53.17875,20000,20000,23187
2,20000,200000,3,0.9,200000,2,1,bloom,24.38542,23187,20000,0
2,20000,200000,3,0.9,200000,2,2,set,34.33396,20000,20000,200000
2,20000,200000,3,0.9,200000,3,0,bloom,24.31167,23187,20000,0
2,20000,200000,3,0.9,200000,3,1,filtered_set,28.23979,20000,20000,23187
2,20000,200000,3,0.9,200000,3,2,set,35.27208,20000,20000,200000
2,20000,200000,3,0.9,200000,4,0,filtered_set,28.17604,20000,20000,23187
2,20000,200000,3,0.9,200000,4,1,set,49.297705,20000,20000,200000
2,20000,200000,3,0.9,200000,4,2,bloom,24.424165,23187,20000,0
2,20000,200000,3,0.9,200000,5,0,set,34.624585,20000,20000,200000
2,20000,200000,3,0.9,200000,5,1,bloom,25.326045,23187,20000,0
2,20000,200000,3,0.9,200000,5,2,filtered_set,28.97271,20000,20000,23187
2,20000,200000,3,0.9,200000,6,0,set,31.629165,20000,20000,200000
2,20000,200000,3,0.9,200000,6,1,bloom,23.839585,23187,20000,0
2,20000,200000,3,0.9,200000,6,2,filtered_set,28.80521,20000,20000,23187
2,20000,200000,3,1,200000,0,0,filtered_set,20.15167,0,0,3529
2,20000,200000,3,1,200000,0,1,bloom,22.42354,3529,0,0
2,20000,200000,3,1,200000,0,2,set,43.82104,0,0,200000
2,20000,200000,3,1,200000,1,0,set,86.45604,0,0,200000
2,20000,200000,3,1,200000,1,1,filtered_set,19.990625,0,0,3529
2,20000,200000,3,1,200000,1,2,bloom,17.458545,3529,0,0
2,20000,200000,3,1,200000,2,0,filtered_set,18.11104,0,0,3529
2,20000,200000,3,1,200000,2,1,set,35.14021,0,0,200000
2,20000,200000,3,1,200000,2,2,bloom,24.200835,3529,0,0
2,20000,200000,3,1,200000,3,0,bloom,17.893955,3529,0,0
2,20000,200000,3,1,200000,3,1,filtered_set,19.6025,0,0,3529
2,20000,200000,3,1,200000,3,2,set,29.348335,0,0,200000
2,20000,200000,3,1,200000,4,0,set,96.216455,0,0,200000
2,20000,200000,3,1,200000,4,1,filtered_set,24.679585,0,0,3529
2,20000,200000,3,1,200000,4,2,bloom,16.005835,3529,0,0
2,20000,200000,3,1,200000,5,0,filtered_set,26.575,0,0,3529
2,20000,200000,3,1,200000,5,1,set,40.490625,0,0,200000
2,20000,200000,3,1,200000,5,2,bloom,16.5775,3529,0,0
2,20000,200000,3,1,200000,6,0,set,28.264375,0,0,200000
2,20000,200000,3,1,200000,6,1,filtered_set,37.905,0,0,3529
2,20000,200000,3,1,200000,6,2,bloom,16.084375,3529,0,0
2,20000,200000,7,0,200000,0,0,set,27.83292,200000,200000,200000
2,20000,200000,7,0,200000,0,1,bloom,36.868335,200000,200000,0
2,20000,200000,7,0,200000,0,2,filtered_set,63.25854,200000,200000,200000
2,20000,200000,7,0,200000,1,0,filtered_set,58.085,200000,200000,200000
2,20000,200000,7,0,200000,1,1,bloom,27.221045,200000,200000,0
2,20000,200000,7,0,200000,1,2,set,22.215,200000,200000,200000
2,20000,200000,7,0,200000,2,0,filtered_set,55.05917,200000,200000,200000
2,20000,200000,7,0,200000,2,1,bloom,45.53375,200000,200000,0
2,20000,200000,7,0,200000,2,2,set,22.84833,200000,200000,200000
2,20000,200000,7,0,200000,3,0,filtered_set,115.3875,200000,200000,200000
2,20000,200000,7,0,200000,3,1,set,19.567705,200000,200000,200000
2,20000,200000,7,0,200000,3,2,bloom,23.69,200000,200000,0
2,20000,200000,7,0,200000,4,0,filtered_set,58.5525,200000,200000,200000
2,20000,200000,7,0,200000,4,1,set,26.43125,200000,200000,200000
2,20000,200000,7,0,200000,4,2,bloom,44.826665,200000,200000,0
2,20000,200000,7,0,200000,5,0,set,19.32875,200000,200000,200000
2,20000,200000,7,0,200000,5,1,filtered_set,95.743545,200000,200000,200000
2,20000,200000,7,0,200000,5,2,bloom,59.1875,200000,200000,0
2,20000,200000,7,0,200000,6,0,bloom,38.918335,200000,200000,0
2,20000,200000,7,0,200000,6,1,filtered_set,122.67417,200000,200000,200000
2,20000,200000,7,0,200000,6,2,set,19.259585,200000,200000,200000
2,20000,200000,7,0.5,200000,0,0,bloom,32.071875,100806,100000,0
2,20000,200000,7,0.5,200000,0,1,set,44.608125,100000,100000,200000
2,20000,200000,7,0.5,200000,0,2,filtered_set,62.03,100000,100000,100806
2,20000,200000,7,0.5,200000,1,0,bloom,40.37125,100806,100000,0
2,20000,200000,7,0.5,200000,1,1,filtered_set,69.11896,100000,100000,100806
2,20000,200000,7,0.5,200000,1,2,set,43.781665,100000,100000,200000
2,20000,200000,7,0.5,200000,2,0,set,35.98896,100000,100000,200000
2,20000,200000,7,0.5,200000,2,1,filtered_set,55.4875,100000,100000,100806
2,20000,200000,7,0.5,200000,2,2,bloom,51.55417,100806,100000,0
2,20000,200000,7,0.5,200000,3,0,set,40.950835,100000,100000,200000
2,20000,200000,7,0.5,200000,3,1,filtered_set,62.01896,100000,100000,100806
2,20000,200000,7,0.5,200000,3,2,bloom,30.85271,100806,100000,0
2,20000,200000,7,0.5,200000,4,0,filtered_set,62.854375,100000,100000,100806
2,20000,200000,7,0.5,200000,4,1,bloom,46.431875,100806,100000,0
2,20000,200000,7,0.5,200000,4,2,set,33.484375,100000,100000,200000
2,20000,200000,7,0.5,200000,5,0,bloom,30.15646,100806,100000,0
2,20000,200000,7,0.5,200000,5,1,set,50.79979,100000,100000,200000
2,20000,200000,7,0.5,200000,5,2,filtered_set,49.917295,100000,100000,100806
2,20000,200000,7,0.5,200000,6,0,filtered_set,61.245,100000,100000,100806
2,20000,200000,7,0.5,200000,6,1,bloom,44.407295,100806,100000,0
2,20000,200000,7,0.5,200000,6,2,set,38.08396,100000,100000,200000
2,20000,200000,7,0.9,200000,0,0,filtered_set,45.523125,20000,20000,21508
2,20000,200000,7,0.9,200000,0,1,bloom,39.29771,21508,20000,0
2,20000,200000,7,0.9,200000,0,2,set,43.398955,20000,20000,200000
2,20000,200000,7,0.9,200000,1,0,set,29.7675,20000,20000,200000
2,20000,200000,7,0.9,200000,1,1,bloom,39.915835,21508,20000,0
2,20000,200000,7,0.9,200000,1,2,filtered_set,45.91083,20000,20000,21508
2,20000,200000,7,0.9,200000,2,0,filtered_set,53.029375,20000,20000,21508
2,20000,200000,7,0.9,200000,2,1,bloom,47.2975,21508,20000,0
2,20000,200000,7,0.9,200000,2,2,set,47.10521,20000,20000,200000
2,20000,200000,7,0.9,200000,3,0,bloom,43.90771,21508,20000,0
2,20000,200000,7,0.9,200000,3,1,filtered_set,47.848125,20000,20000,21508
2,20000,200000,7,0.9,200000,3,2,set,50.111455,20000,20000,200000
2,20000,200000,7,0.9,200000,4,0,filtered_set,58.54375,20000,20000,21508
2,20000,200000,7,0.9,200000,4,1,set,36.14625,20000,20000,200000
2,20000,200000,7,0.9,200000,4,2,bloom,45.305835,21508,20000,0
2,20000,200000,7,0.9,200000,5,0,set,39.8625,20000,20000,200000
2,20000,200000,7,0.9,200000,5,1,bloom,41.280625,21508,20000,0
2,20000,200000,7,0.9,200000,5,2,filtered_set,54.307295,20000,20000,21508
2,20000,200000,7,0.9,200000,6,0,set,41.6875,20000,20000,200000
2,20000,200000,7,0.9,200000,6,1,bloom,47.45229,21508,20000,0
2,20000,200000,7,0.9,200000,6,2,filtered_set,43.97729,20000,20000,21508
2,20000,200000,7,1,200000,0,0,filtered_set,41.88104,0,0,1682
2,20000,200000,7,1,200000,0,1,bloom,38.616665,1682,0,0
2,20000,200000,7,1,200000,0,2,set,31.361875,0,0,200000
2,20000,200000,7,1,200000,1,0,set,35.229375,0,0,200000
2,20000,200000,7,1,200000,1,1,filtered_set,40.565625,0,0,1682
2,20000,200000,7,1,200000,1,2,bloom,45.434375,1682,0,0
2,20000,200000,7,1,200000,2,0,filtered_set,40.144585,0,0,1682
2,20000,200000,7,1,200000,2,1,set,29.11,0,0,200000
2,20000,200000,7,1,200000,2,2,bloom,39.035625,1682,0,0
2,20000,200000,7,1,200000,3,0,bloom,41.7075,1682,0,0
2,20000,200000,7,1,200000,3,1,filtered_set,43.18146,0,0,1682
2,20000,200000,7,1,200000,3,2,set,28.15896,0,0,200000
2,20000,200000,7,1,200000,4,0,set,30.33604,0,0,200000
2,20000,200000,7,1,200000,4,1,filtered_set,49.95,0,0,1682
2,20000,200000,7,1,200000,4,2,bloom,42.997295,1682,0,0
2,20000,200000,7,1,200000,5,0,filtered_set,49.545625,0,0,1682
2,20000,200000,7,1,200000,5,1,set,29.47,0,0,200000
2,20000,200000,7,1,200000,5,2,bloom,38.031045,1682,0,0
2,20000,200000,7,1,200000,6,0,set,33.63896,0,0,200000
2,20000,200000,7,1,200000,6,1,filtered_set,40.000205,0,0,1682
2,20000,200000,7,1,200000,6,2,bloom,38.21333,1682,0,0
2,20000,200000,11,0,200000,0,0,set,30.15125,200000,200000,200000
2,20000,200000,11,0,200000,0,1,bloom,42.56229,200000,200000,0
2,20000,200000,11,0,200000,0,2,filtered_set,79.851455,200000,200000,200000
2,20000,200000,11,0,200000,1,0,filtered_set,92.76896,200000,200000,200000
2,20000,200000,11,0,200000,1,1,bloom,45.6625,200000,200000,0
2,20000,200000,11,0,200000,1,2,set,19.12396,200000,200000,200000
2,20000,200000,11,0,200000,2,0,filtered_set,63.09875,200000,200000,200000
2,20000,200000,11,0,200000,2,1,bloom,38.588125,200000,200000,0
2,20000,200000,11,0,200000,2,2,set,23.60104,200000,200000,200000
2,20000,200000,11,0,200000,3,0,filtered_set,73.570835,200000,200000,200000
2,20000,200000,11,0,200000,3,1,set,19.2725,200000,200000,200000
2,20000,200000,11,0,200000,3,2,bloom,48.265,200000,200000,0
2,20000,200000,11,0,200000,4,0,filtered_set,77.580205,200000,200000,200000
2,20000,200000,11,0,200000,4,1,set,20.80208,200000,200000,200000
2,20000,200000,11,0,200000,4,2,bloom,37.275205,200000,200000,0
2,20000,200000,11,0,200000,5,0,set,19.625205,200000,200000,200000
2,20000,200000,11,0,200000,5,1,filtered_set,69.87875,200000,200000,200000
2,20000,200000,11,0,200000,5,2,bloom,37.244585,200000,200000,0
2,20000,200000,11,0,200000,6,0,bloom,37.865625,200000,200000,0
2,20000,200000,11,0,200000,6,1,filtered_set,67.34,200000,200000,200000
2,20000,200000,11,0,200000,6,2,set,19.813125,200000,200000,200000
2,20000,200000,11,0.5,200000,0,0,bloom,40.331455,101196,100000,0
2,20000,200000,11,0.5,200000,0,1,set,33.900415,100000,100000,200000
2,20000,200000,11,0.5,200000,0,2,filtered_set,54.48125,100000,100000,101196
2,20000,200000,11,0.5,200000,1,0,bloom,38.976665,101196,100000,0
2,20000,200000,11,0.5,200000,1,1,filtered_set,53.86958,100000,100000,101196
2,20000,200000,11,0.5,200000,1,2,set,34.384795,100000,100000,200000
2,20000,200000,11,0.5,200000,2,0,set,34.728125,100000,100000,200000
2,20000,200000,11,0.5,200000,2,1,filtered_set,55.836665,100000,100000,101196
2,20000,200000,11,0.5,200000,2,2,bloom,39.63,101196,100000,0
2,20000,200000,11,0.5,200000,3,0,set,33.88479,100000,100000,200000
2,20000,200000,11,0.5,200000,3,1,filtered_set,52.842085,100000,100000,101196
2,20000,200000,11,0.5,200000,3,2,bloom,38.15125,101196,100000,0
2,20000,200000,11,0.5,200000,4,0,filtered_set,52.81271,100000,100000,101196
2,20000,200000,11,0.5,200000,4,1,bloom,38.825625,101196,100000,0
2,20000,200000,11,0.5,200000,4,2,set,33.79458,100000,100000,200000
2,20000,200000,11,0.5,200000,5,0,bloom,38.461455,101196,100000,0
2,20000,200000,11,0.5,200000,5,1,set,33.792295,100000,100000,200000
2,20000,200000,11,0.5,200000,5,2,filtered_set,52.213335,100000,100000,101196
2,20000,200000,11,0.5,200000,6,0,filtered_set,52.40354,100000,100000,101196
2,20000,200000,11,0.5,200000,6,1,bloom,38.394585,101196,100000,0
2,20000,200000,11,0.5,200000,6,2,set,33.63292,100000,100000,200000
2,20000,200000,11,0.9,200000,0,0,filtered_set,45.549165,20000,20000,22136
2,20000,200000,11,0.9,200000,0,1,bloom,43.93896,22136,20000,0
2,20000,200000,11,0.9,200000,0,2,set,29.87021,20000,20000,200000
2,20000,200000,11,0.9,200000,1,0,set,30.96875,20000,20000,200000
2,20000,200000,11,0.9,200000,1,1,bloom,41.845625,22136,20000,0
2,20000,200000,11,0.9,200000,1,2,filtered_set,48.19854,20000,20000,22136
2,20000,200000,11,0.9,200000,2,0,filtered_set,45.86,20000,20000,22136
2,20000,200000,11,0.9,200000,2,1,bloom,41.896875,22136,20000,0
2,20000,200000,11,0.9,200000,2,2,set,30.49354,20000,20000,200000
2,20000,200000,11,0.9,200000,3,0,bloom,40.840415,22136,20000,0
2,20000,200000,11,0.9,200000,3,1,filtered_set,46.218335,20000,20000,22136
2,20000,200000,11,0.9,200000,3,2,set,31.65479,20000,20000,200000
2,20000,200000,11,0.9,200000,4,0,filtered_set,45.15,20000,20000,22136
2,20000,200000,11,0.9,200000,4,1,set,29.47979,20000,20000,200000
2,20000,200000,11,0.9,200000,4,2,bloom,41.467915,22136,20000,0
2,20000,200000,11,0.9,200000,5,0,set,29.53854,20000,20000,200000
2,20000,200000,11,0.9,200000,5,1,bloom,41.056875,22136,20000,0
2,20000,200000,11,0.9,200000,5,2,filtered_set,45.79833,20000,20000,22136
2,20000,200000,11,0.9,200000,6,0,set,30.175625,20000,20000,200000
2,20000,200000,11,0.9,200000,6,1,bloom,40.356455,22136,20000,0
2,20000,200000,11,0.9,200000,6,2,filtered_set,46.308545,20000,20000,22136
2,20000,200000,11,1,200000,0,0,filtered_set,44.355835,0,0,2346
2,20000,200000,11,1,200000,0,1,bloom,43.398335,2346,0,0
2,20000,200000,11,1,200000,0,2,set,28.063335,0,0,200000
2,20000,200000,11,1,200000,1,0,set,28.29229,0,0,200000
2,20000,200000,11,1,200000,1,1,filtered_set,44.030835,0,0,2346
2,20000,200000,11,1,200000,1,2,bloom,41.71146,2346,0,0
2,20000,200000,11,1,200000,2,0,filtered_set,43.568335,0,0,2346
2,20000,200000,11,1,200000,2,1,set,28.23375,0,0,200000
2,20000,200000,11,1,200000,2,2,bloom,40.918125,2346,0,0
2,20000,200000,11,1,200000,3,0,bloom,41.77167,2346,0,0
2,20000,200000,11,1,200000,3,1,filtered_set,44.0175,0,0,2346
2,20000,200000,11,1,200000,3,2,set,29.891665,0,0,200000
2,20000,200000,11,1,200000,4,0,set,28.970835,0,0,200000
2,20000,200000,11,1,200000,4,1,filtered_set,44.82792,0,0,2346
2,20000,200000,11,1,200000,4,2,bloom,42.28146,2346,0,0
2,20000,200000,11,1,200000,5,0,filtered_set,44.33896,0,0,2346
2,20000,200000,11,1,200000,5,1,set,29.045835,0,0,200000
2,20000,200000,11,1,200000,5,2,bloom,41.405415,2346,0,0
2,20000,200000,11,1,200000,6,0,set,28.47625,0,0,200000
2,20000,200000,11,1,200000,6,1,filtered_set,43.224375,0,0,2346
2,20000,200000,11,1,200000,6,2,bloom,41.42,2346,0,0
2,200000,2000000,1,0,200000,0,0,set,20.34625,200000,200000,200000
2,200000,2000000,1,0,200000,0,1,bloom,3.73146,200000,200000,0
2,200000,2000000,1,0,200000,0,2,filtered_set,26.869375,200000,200000,200000
2,200000,2000000,1,0,200000,1,0,filtered_set,27.0875,200000,200000,200000
2,200000,2000000,1,0,200000,1,1,set,20.38875,200000,200000,200000
2,200000,2000000,1,0,200000,1,2,bloom,3.755835,200000,200000,0
2,200000,2000000,1,0,200000,2,0,set,19.89021,200000,200000,200000
2,200000,2000000,1,0,200000,2,1,bloom,3.756045,200000,200000,0
2,200000,2000000,1,0,200000,2,2,filtered_set,27.65417,200000,200000,200000
2,200000,2000000,1,0,200000,3,0,filtered_set,28.2375,200000,200000,200000
2,200000,2000000,1,0,200000,3,1,set,20.475625,200000,200000,200000
2,200000,2000000,1,0,200000,3,2,bloom,3.792705,200000,200000,0
2,200000,2000000,1,0,200000,4,0,set,20.108335,200000,200000,200000
2,200000,2000000,1,0,200000,4,1,filtered_set,27.594585,200000,200000,200000
2,200000,2000000,1,0,200000,4,2,bloom,3.72417,200000,200000,0
2,200000,2000000,1,0,200000,5,0,filtered_set,26.81292,200000,200000,200000
2,200000,2000000,1,0,200000,5,1,set,20.364165,200000,200000,200000
2,200000,2000000,1,0,200000,5,2,bloom,3.754585,200000,200000,0
2,200000,2000000,1,0,200000,6,0,filtered_set,27.249165,200000,200000,200000
2,200000,2000000,1,0,200000,6,1,bloom,3.70917,200000,200000,0
2,200000,2000000,1,0,200000,6,2,set,20.38271,200000,200000,200000
2,200000,2000000,1,0.5,200000,0,0,set,35.438545,100000,100000,200000
2,200000,2000000,1,0.5,200000,0,1,bloom,19.941875,109501,100000,0
2,200000,2000000,1,0.5,200000,0,2,filtered_set,37.96396,100000,100000,109501
2,200000,2000000,1,0.5,200000,1,0,bloom,20.14104,109501,100000,0
2,200000,2000000,1,0.5,200000,1,1,set,35.55125,100000,100000,200000
2,200000,2000000,1,0.5,200000,1,2,filtered_set,37.43875,100000,100000,109501
2,200000,2000000,1,0.5,200000,2,0,filtered_set,37.16396,100000,100000,109501
2,200000,2000000,1,0.5,200000,2,1,set,37.73333,100000,100000,200000
2,200000,2000000,1,0.5,200000,2,2,bloom,19.675835,109501,100000,0
2,200000,2000000,1,0.5,200000,3,0,bloom,19.693125,109501,100000,0
2,200000,2000000,1,0.5,200000,3,1,set,36.504375,100000,100000,200000
2,200000,2000000,1,0.5,200000,3,2,filtered_set,38.56896,100000,100000,109501
2,200000,2000000,1,0.5,200000,4,0,bloom,20.269375,109501,100000,0
2,200000,2000000,1,0.5,200000,4,1,set,36.93646,100000,100000,200000
2,200000,2000000,1,0.5,200000,4,2,filtered_set,37.54396,100000,100000,109501
2,200000,2000000,1,0.5,200000,5,0,set,35.208335,100000,100000,200000
2,200000,2000000,1,0.5,200000,5,1,bloom,19.99021,109501,100000,0
2,200000,2000000,1,0.5,200000,5,2,filtered_set,37.190625,100000,100000,109501
2,200000,2000000,1,0.5,200000,6,0,set,35.7775,100000,100000,200000
2,200000,2000000,1,0.5,200000,6,1,filtered_set,37.20271,100000,100000,109501
2,200000,2000000,1,0.5,200000,6,2,bloom,19.7275,109501,100000,0
2,200000,2000000,1,0.9,200000,0,0,bloom,10.19542,37079,20000,0
2,200000,2000000,1,0.9,200000,0,1,filtered_set,20.265,20000,20000,37079
2,200000,2000000,1,0.9,200000,0,2,set,31.08396,20000,20000,200000
2,200000,2000000,1,0.9,200000,1,0,filtered_set,19.904795,20000,20000,37079
2,200000,2000000,1,0.9,200000,1,1,set,30.45083,20000,20000,200000
2,200000,2000000,1,0.9,200000,1,2,bloom,10.166455,37079,20000,0
2,200000,2000000,1,0.9,200000,2,0,filtered_set,20.05146,20000,20000,37079
2,200000,2000000,1,0.9,200000,2,1,set,32.02458,20000,20000,200000
2,200000,2000000,1,0.9,200000,2,2,bloom,10.883335,37079,20000,0
2,200000,2000000,1,0.9,200000,3,0,set,31.001665,20000,20000,200000
2,200000,2000000,1,0.9,200000,3,1,filtered_set,20.829375,20000,20000,37079
2,200000,2000000,1,0.9,200000,3,2,bloom,10.872085,37079,20000,0
2,200000,2000000,1,0.9,200000,4,0,filtered_set,21.933125,20000,20000,37079
2,200000,2000000,1,0.9,200000,4,1,bloom,10.99229,37079,20000,0
2,200000,2000000,1,0.9,200000,4,2,set,33.585415,20000,20000,200000
2,200000,2000000,1,0.9,200000,5,0,bloom,10.62354,37079,20000,0
2,200000,2000000,1,0.9,200000,5,1,filtered_set,21.07542,20000,20000,37079
2,200000,2000000,1,0.9,200000,5,2,set,31.429375,20000,20000,200000
2,200000,2000000,1,0.9,200000,6,0,set,31.08625,20000,20000,200000
2,200000,2000000,1,0.9,200000,6,1,filtered_set,20.226665,20000,20000,37079
2,200000,2000000,1,0.9,200000,6,2,bloom,10.149585,37079,20000,0
2,200000,2000000,1,1,200000,0,0,bloom,6.74333,19053,0,0
2,200000,2000000,1,1,200000,0,1,set,29.965835,0,0,200000
2,200000,2000000,1,1,200000,0,2,filtered_set,11.28875,0,0,19053
2,200000,2000000,1,1,200000,1,0,filtered_set,11.08896,0,0,19053
2,200000,2000000,1,1,200000,1,1,set,29.906665,0,0,200000
2,200000,2000000,1,1,200000,1,2,bloom,6.827915,19053,0,0
2,200000,2000000,1,1,200000,2,0,set,30.018335,0,0,200000
2,200000,2000000,1,1,200000,2,1,filtered_set,11.155,0,0,19053
2,200000,2000000,1,1,200000,2,2,bloom,6.79208,19053,0,0
2,200000,2000000,1,1,200000,3,0,bloom,6.788335,19053,0,0
2,200000,2000000,1,1,200000,3,1,filtered_set,10.936875,0,0,19053
2,200000,2000000,1,1,200000,3,2,set,30.068955,0,0,200000
2,200000,2000000,1,1,200000,4,0,bloom,6.803125,19053,0,0
2,200000,2000000,1,1,200000,4,1,set,29.806875,0,0,200000
2,200000,2000000,1,1,200000,4,2,filtered_set,11.017085,0,0,19053
2,200000,2000000,1,1,200000,5,0,set,29.81396,0,0,200000
2,200000,2000000,1,1,200000,5,1,filtered_set,10.830835,0,0,19053
2,200000,2000000,1,1,200000,5,2,bloom,6.837295,19053,0,0
2,200000,2000000,1,1,200000,6,0,bloom,6.842915,19053,0,0
2,200000,2000000,1,1,200000,6,1,set,30.055625,0,0,200000
2,200000,2000000,1,1,200000,6,2,filtered_set,10.884585,0,0,19053
2,200000,2000000,3,0,200000,0,0,set,21.15458,200000,200000,200000
2,200000,2000000,3,0,200000,0,1,bloom,10.69854,200000,200000,0
2,200000,2000000,3,0,200000,0,2,filtered_set,36.65458,200000,200000,200000
2,200000,2000000,3,0,200000,1,0,filtered_set,36.605415,200000,200000,200000
2,200000,2000000,3,0,200000,1,1,set,20.4675,200000,200000,200000
2,200000,2000000,3,0,200000,1,2,bloom,10.858125,200000,200000,0
2,200000,2000000,3,0,200000,2,0,set,20.327705,200000,200000,200000
2,200000,2000000,3,0,200000,2,1,bloom,10.677705,200000,200000,0
2,200000,2000000,3,0,200000,2,2,filtered_set,37.869375,200000,200000,200000
